"STRENGTH TRAINING, BOXING",South Bay Fitness Focus,"1861 Lomita Blvd, Suite A, Lomita",5.0,(1000+)
PILATES,Hunt Pilates,"4526 Sherman Oaks Ave, Los Angeles",4.8,(1000+)
YOGA,Yoga Bliss,"6218 W Manchester Ave, Los Angeles",4.8,(1000+)
"PRENATAL, YOGA",Moms at OM,"12112 Washington Blvd, Los Angeles",4.9,(500+)
YOGA,Mystic Journey Yoga & Meditation,"1702 Lincoln Blvd, Los Angeles",4.8,(1000+)
PILATES,Lagree Underground,"7912 Santa Monica Boulevard, West Hollywood",4.9,(500+)
YOGA,YogaWorks,"12265 Ventura Blvd, #104, Los Angeles",4.7,(1000+)
BARRE,The Bar Method,"724 S Spring St, Los Angeles",4.9,(1000+)
PILATES,Sheppard Method Pilates,"2180 Westwood Blvd, Los Angeles",4.9,(1000+)
SAUNA,Breedlove Beauty Lab,"1728 Ocean Park Boulevard, Santa Monica",4.9,(500+)
PILATES,KP Pilates Plus,"245 Pine Ave, Suite 140, Long Beach",4.8,(1000+)
GYM TIME,Gold's Gym,"39 S Altadena Dr, Pasadena",4.7,(1000+)
PILATES,The Pilates Connection,"3989 S Centinela Ave, #202, Los Angeles",4.8,(1000+)
"YOGA, BOXING",Beastie,"2317 N Sepulveda Blvd, Manhattan Beach",4.8,(1000+)
BOXING,KEEN FITNESS,"2662 Honolulu Ave, Montrose",4.9,(1000+)
"STRENGTH TRAINING, BOXING",Sports Training Los Angeles,"4365 Pico Blvd, Suite B, Los Angeles",4.9,(1000+)
"CYCLING, STRENGTH TRAINING",Underground Fitness LA,"4454 Van Nuys Blvd , Suite 108 , Sherman Oaks",4.9,(1000+)
"AERIAL, STRENGTH TRAINING, …",AIR Aerial Fitness,"8474 W 3rd St, Suite 200, Los Angeles",4.8,(5000+)
YOGA,Greenheart Yoga,"2260 Huntington Dr, San Marino",4.8,(1000+)
CYCLING,RATIO CYCLING,"1306 N Wilton Pl, Los Angeles",4.8,(1000+)
STRENGTH TRAINING,Korefire Fitness,"330 N Brea Blvd, Ste D, Brea",4.9,(1000+)
"CYCLING, PILATES, …",RockIt Body Pilates,"1718 S. Catalina Ave., Redondo Beach",4.8,(500+)
YOGA,YogaWorks,"5531 Hollywood Blvd, Los Angeles",4.8,(1000+)
STRENGTH TRAINING,RETROFIT,"7624 Santa Monica Blvd, West Hollywood",4.8,(1000+)
"PILATES, STRENGTH TRAINING",Pop In Studios,"114 Washington Boulevard Suite A, Marina del Rey",4.8,(500+)
STRENGTH TRAINING,CrossFit Aviator,"6216 W Manchester Ave, Los Angeles",4.9,(1000+)
YOGA,Yoga House,"11 W State St, Pasadena",4.7,(1000+)
STRENGTH TRAINING,Jeffrey Adams Fitness Studio,"5823 W Pico Blvd, Los Angeles",4.9,(1000+)
STRENGTH TRAINING,Project Steel Fitness,"5770 W Pico Blvd, Los Angeles",4.9,(1000+)
"STRENGTH TRAINING, BARRE",Barreworks Studio,"129 Palos Verdes Blvd, Redondo Beach",4.9,(100+)
YOGA,YogaWorks,"277 W Green St, Pasadena",4.6,(1000+)
PILATES,Melrose Pilates,"7901 Melrose Ave, Los Angeles",4.9,(1000+)
BARRE,Cardio Barre,"1581 Colorado Blvd, Los Angeles",4.8,(100+)
MEDITATION,Shape House,"434 North Larchmont Boulevard, Los Angeles",4.8,(500+)
"DANCE, BARRE",Shine Studio,"730 S Pacific Coast Hwy, Redondo Beach",4.9,(1000+)
YOGA,Stretch Pro,"11740 San Vicente Boulevard, Los Angeles",4.7,(1000+)
PILATES,Pilate-ology,"13630 Ventura Blvd., Sherman Oaks",4.8,(500+)
POSTNATAL,Happy Baby,"353 Main Street, El Segundo",5.0,(100+)
YOGA,The Well Fitness Studio,"815 Manhattan Ave, Manhattan Beach",4.9,(1000+)
YOGA,Beach Cities Yoga,"936 Hermosa Ave, Hermosa Beach",4.8,(1000+)
BOXING,WOLA,"7944 West 3rd St, Los Angeles",4.9,(500+)
"YOGA, STRENGTH TRAINING",Thrive Health Lab,"3701 W 54th St, View Park-Windsor Hills",4.9,(1000+)
YOGA,La Maida Institute,"11159 La Maida St, Los Angeles",4.8,(500+)
YOGA,Still Yoga,"2395 Glendale Blvd, Los Angeles",4.8,(1000+)
YOGA,CorePower Yoga,"11740 San Vicente Boulevard, Suite 202, Los Angeles",4.8,(500+)
YOGA,YogaWorks,"18700 Ventura Blvd, Los Angeles",4.7,(1000+)
STRENGTH TRAINING,theLONDONmethod,"2236 East Broadway, Long Beach",4.9,(500+)
SAUNA,Origin Stretch & Spa,"1106 N. La Cienega Blvd #206, West Hollywood",4.9,(500+)
YOGA,YogaWorks,"1256 Westwood Blvd, Los Angeles",4.7,(1000+)
YOGA,Stretch Pro,"107 South Fair Oaks Avenue #108, Pasadena",4.8,(500+)
"PRENATAL, YOGA",Kundalini Yoga by the Sea,"605 Colorado Ave, Santa Monica",4.8,(1000+)
FACIAL,Century Advanced European Skin Care,"8950 West Olympic Blvd , Suite 205, Unit #1, Beverly Hills",4.9,(500+)
CRYOTHERAPY,Peak Performance Cryo and Gym,"13413 Ventura Blvd, Sherman Oaks",4.8,(1000+)
"MARTIAL ARTS, BOXING",Braxton’s Combat Sports and Fitness,"12923 Venice Blvd, Los Angeles",4.9,(1000+)
MASSAGE,Shape House,"12319 Ventura Blvd, Studio City",4.8,(500+)
MEDITATION,bodyshape,"7765 Beverly Blvd, Los Angeles",4.7,(1000+)
"AERIAL, DANCE",Fembody Fitness,"14340 Bolsa Chica Rd, Huntington Beach",4.8,(500+)
"YOGA, BARRE",Move Barre + Yoga (formerly Xtend Barre),"2535 E Washington Blvd, Pasadena",4.8,(1000+)
PILATES,Love Your Core Pilates & More,"24239 Hawthorne Blvd, Torrance",4.7,(1000+)
PILATES,Whole Body Method,"5700 W Pico Blvd, Los Angeles",4.8,(1000+)
"YOGA, STRENGTH TRAINING, …",The Fit Factor Studio,"38 W Main St, Alhambra",4.7,(1000+)
CYCLING,Pedal Spin Studio,"1111 Foothill Blvd, La Cañada Flintridge",4.7,(1000+)
MARTIAL ARTS,Fight Academy Pasadena,"36 W Colorado Blvd, B1, Pasadena",4.9,(1000+)
"MEDITATION, YOGA",The Yogi Tree,"4475 Vineland Ave, Ste 31, Los Angeles",4.8,(1000+)
"AERIAL, DANCE",The Vertitude,"8511 Canoga Ave, Unit D, Los Angeles",4.9,(1000+)
CRYOTHERAPY,CryoSoul,"300 Westminster Avenue, Los Angeles",4.8,(1000+)
"STRENGTH TRAINING, RUNNING, …",Sabertooth Fitness,"134 Ocean Front Walk, Santa Monica",4.9,(500+)
SPORTS RECOVERY,The Hydration Room,"1007 Montana Avenue, Santa Monica",4.8,(100+)
DANCE,The BEAT Fitness,"4348 Woodman Ave, Los Angeles",4.8,(500+)
STRENGTH TRAINING,Soul Pump Fitness,"1908 Westwood Boulevard, Los Angeles",4.9,(500+)
"STRENGTH TRAINING, BOXING",Keith Cooke Studio,"141 S Barrington Pl, Los Angeles",4.9,(1000+)
YOGA,Siesta Yoga,"1825 N Western Ave, Los Angeles",4.9,(1000+)
STRENGTH TRAINING,Soul Fitness LA,"1209 S Pacific Coast Hwy, Redondo Beach",4.8,(500+)
"PILATES, BARRE",Physical Artistry,"2258 31st St, Suite 204, Santa Monica",4.9,(1000+)
"AERIAL, BARRE",Fembody Fitness,"3301 E Hill St, Signal Hill",4.8,(500+)
PILATES,Pilates Plus Porter Ranch,"19723 Rinaldi St, Los Angeles",4.8,(1000+)
STRENGTH TRAINING,VolleyCamp Hermosa,"230 The Strand, Hermosa Beach",4.9,(100+)
BARRE,The Bar Method,"429 Silver Spur Rd, Suite 2E, Rolling Hills Estates",4.8,(1000+)
BARRE,The Bar Method,"1221 Hermosa Ave, Ste. 200, Hermosa Beach",4.8,(1000+)
YOGA,Yoganette Yoga Studio,"2360 S. Azusa Ave. Suite #C, West Covina",4.9,(500+)
MEDITATION,Shape House,"653 North Robertson Boulevard, West Hollywood",4.8,(500+)
YOGA,WARRIOR&CO. A Yoga Studio,"21015 Oxnard Street, Woodland Hills",4.8,(100+)
"YOGA, STRENGTH TRAINING",Novo Yoga,"1820 South Pacific Coast Highway, Redondo Beach",4.8,(100+)
BARRE,Tone Barre,"790 N Brea Blvd, Brea",4.8,(500+)
CYCLING,Cyclehaus,"3300 E Broadway, Long Beach",4.8,(1000+)
YOGA,The Yoga Harbor,"1616 Gramercy Ave, Torrance",4.8,(500+)
"PILATES, BARRE",SM Stretching,"111 North La Cienega Boulevard Suite B, Beverly Hills",4.9,(100+)
"MEDITATION, YOGA, …",Naam Yoga,"1231 4th St, Santa Monica",4.7,(1000+)
AERIAL,The Studio Los Angeles,"16917 Ventura Boulevard, Los Angeles",4.9,(100+)
STRENGTH TRAINING,PRO-FIT 3,"17623 Ventura Boulevard, Encino",4.9,(100+)
STRENGTH TRAINING,PLATEFIT,"953 North Sycamore Avenue, Suite 100, Los Angeles",4.8,(100+)
YOGA,Santa Monica Yoga,"1640 Ocean Park Blvd, Santa Monica",4.7,(1000+)
PILATES,Pilates X,"5555 E Stearns St, Long Beach",4.7,(1000+)
CRYOTHERAPY,Tonic Wellness Boutique,"8317 Beverly Blvd, Los Angeles",4.9,(1000+)
"CRYOTHERAPY, YOGA, …",Beach Life Fitness Boutique,"312 South Catalina Avenue, Suite E, Redondo Beach",4.8,(100+)
YOGA,The Green Yogi,"3504 Highland Avenue, Manhattan Beach",4.8,(100+)
PILATES,Whole Body Method,"3300 W 6th St, Los Angeles",4.8,(1000+)
BOXING,Churchill Boxing Club,"1630 21st Street, Santa Monica",4.9,(100+)
BARRE,Pure Barre,"231 S La Cienega Blvd, Beverly Hills",4.8,(1000+)
STRENGTH TRAINING,Plyo Fitness,"815 N La Brea Ave, Los Angeles",4.8,(500+)
ROWING,Pro SUP Shop,"4175 ADMIRALTY WY, MARINA DEL REY",5.0,(100+)
"AERIAL, YOGA",Art Flying Aerial,"2244 Pacific Coast Hwy, Lomita",4.8,(1000+)
GYM TIME,USA Fitness,"7500 Lankershim Blvd, Los Angeles",4.6,(1000+)
PILATES,Turning Point Pilates,"910 Garfield Ave, Los Angeles",4.8,(1000+)
YOGA,One Life Yoga,"1359 N Hill Ave, Pasadena",4.7,(500+)
STRENGTH TRAINING,34 Degrees North,"2723 Lincoln Blvd, Santa Monica",4.9,(1000+)
"YOGA, PILATES",Mission Street Yoga and Pilates,"1017 Mission St, South Pasadena",4.6,(1000+)
"YOGA, DANCE",Be Crystal Clear,"719 Broadway, Santa Monica",4.8,(500+)
BOXING,All About Kickboxing,"6745 Denny Ave, Los Angeles",4.9,(1000+)
STRENGTH TRAINING,BeneFIT Body,"19720 Ventura Blvd, Suite 101, Los Angeles",4.9,(500+)
"STRENGTH TRAINING, BOXING",Arena Fitness,"9643 Reseda Blvd, Los Angeles",4.9,(100+)
YOGA,Namastday Yoga,"113 N San Vicente Blvd, Second Floor, Beverly Hills",4.8,(1000+)
MEDITATION,Shape House,"1003 Broadway, Santa Monica",4.8,(500+)
STRENGTH TRAINING,FitLife Nutrition,"3268 Motor Avenue, Los Angeles",4.9,(100+)
"AERIAL, YOGA",Up Flying Yoga,"11101 Ventura Blvd, Los Angeles",4.8,(1000+)
"AERIAL, BARRE",Fembody Fitness,"14565 Valley View Avenue Unit L, Santa Fe Springs",4.8,(100+)
MARTIAL ARTS,Krav Maga Unyted,"334 S Main St, #1106A , Los Angeles",4.9,(1000+)
PILATES,Archer Pilates & Wellness,"6504 Arizona Ave, Los Angeles",4.8,(1000+)
"STRENGTH TRAINING, BOXING",Arena Fitness,"17200 Ventura Blvd, Los Angeles",4.9,(100+)
STRENGTH TRAINING,Nerdstrong Gym,"13131 Sherman Way #109, North Hollywood",4.9,(100+)
STRENGTH TRAINING,No Excuses Fitness,"2700 E Foothill Blvd, #106, Pasadena",4.9,(1000+)
PILATES,Pilates Punx,"2506 Sunset Boulevard, Los Angeles",4.8,(100+)
FACIAL,MudbuM Facial Bar (WeHo),"8127 W 3rd St, Los Angeles",4.7,(1000+)
PILATES,Rebound Pilates by Talin,"7900 Balboa Blvd, Delta 1, Los Angeles",4.9,(100+)
STRENGTH TRAINING,The Camp Transformation Center,"21028 Victory Blvd., Unit B, Woodland Hills",5.0,(100+)
MEDITATION,Shape House,"1169 South Fair Oaks Avenue, Pasadena",4.8,(500+)
YOGA,Yoga Circle Downtown,"400 S Main St, Los Angeles",4.8,(500+)
GYM TIME,Gold's Gym,"345 Pine Ave, Long Beach",4.7,(1000+)
YOGA,Yoga Bliss,"206 West Grand Avenue, El Segundo",4.9,(100+)
STRENGTH TRAINING,Artistic Athletics,"2102 Colorado Blvd, Los Angeles",4.9,(500+)
STRENGTH TRAINING,Gainz AF,"8733 W 3rd St, Los Angeles",4.9,(500+)
CYCLING,Blazing Saddles Indoor Cycling,"13535 Ventura Blvd, Unit D, Los Angeles",4.7,(1000+)
STRENGTH TRAINING,DON-A-MATRIX TRAINING,"7704 Melrose Ave, Los Angeles",4.9,(500+)
YOGA,Art of Living Studio,"2636 S Hoover St, Los Angeles",4.7,(500+)
STRENGTH TRAINING,No Limits Sports and Fitness Academy,"3222 Industry Dr, Signal Hill",4.9,(100+)
YOGA,Wellborn Lifestyles,"13721 Ventura Boulevard, Sherman Oaks",4.9,(100+)
STRENGTH TRAINING,Sandbox Fitness,"13557 Ventura Blvd, Los Angeles",4.8,(1000+)
BARRE,FIT4MOM,"13196 Bluff Creek Dr, Los Angeles",4.9,(100+)
"YOGA, PILATES",Silverlake Yoga,"2810 Glendale Blvd, Los Angeles",4.8,(1000+)
STRENGTH TRAINING,CrossFit Mindset,"1870 N Vermont Ave, Los Angeles",4.8,(500+)
YOGA,The Yoga Mat,"209 W Center Street Promenade, Anaheim",4.8,(500+)
"STRENGTH TRAINING, BOXING",LAKO Boxing Club & Training Studio,"4419 Eagle Rock Blvd, Los Angeles",4.8,(500+)
STRENGTH TRAINING,AAY! Fitness & Nutrition,"3000 Dolores St, Los Angeles",4.9,(500+)
DANCE,Boogiezone Utopia,"1951 W Carson St, Torrance",4.8,(500+)
DANCE,The Choreography House,"13131 Sherman Way, Unit 205, Los Angeles",4.9,(500+)
YOGA,Zooga Yoga,"11054 Washington Blvd, Culver City",4.8,(500+)
"STRENGTH TRAINING, BOXING",Basement Fitness and Personal Training,"1260 S Corning St, Suite 100, Los Angeles",4.9,(100+)
PILATES,Pilates Studio City,"11650 Riverside Dr, Suites 1 & 2, Los Angeles",4.7,(500+)
YOGA,Power Yoga East,"522 Santa Monica Blvd, Santa Monica",4.9,(1000+)
STRENGTH TRAINING,Gate 14,"133 Center St, El Segundo",5.0,(100+)
CRYOTHERAPY,Peak Performance Cryo and Gym,"13413 Ventura Blvd, Los Angeles",4.8,(100+)
"MARTIAL ARTS, BOXING",Foxy and Fierce,"7129 1/2 Sunset Blvd, 2nd Floor, Los Angeles",4.8,(1000+)
"AERIAL, YOGA",Aerial Physique,"4700 W Jefferson Blvd, Suite 107, Los Angeles",4.9,(1000+)
YOGA,Bhakti Yoga Shala,"207 Arizona Avenue, Santa Monica",4.8,(100+)
YOGA,Prema Yoga,"17617 Chatsworth St, Los Angeles",4.7,(500+)
YOGA,Yoga Jaya,"224 East Orange Grove Avenue, Burbank",4.9,(100+)
STRENGTH TRAINING,The Camp Transformation Center,"6093 Pico Boulevard, Los Angeles",4.9,(100+)
STRENGTH TRAINING,Elevate,"2176 E Colorado Blvd, Pasadena",4.8,(500+)
DANCE,Liberate Hollywood,"6365 Selma Ave, Los Angeles",4.8,(100+)
"AERIAL, YOGA",D&A Flying Yoga,"3275 Wilshire Blvd Ste 205, Los Angeles",4.8,(100+)
BOXING,9Round Fitness,"1044 West Covina Pkwy, West Covina",4.9,(100+)
STRENGTH TRAINING,G-Train Fitness Center,"5142 Laurel Canyon Blvd, Los Angeles",4.9,(500+)
YOGA,Zen Yoga West Hollywood,"8515 Santa Monica Boulevard, West Hollywood",4.7,(100+)
DANCE,En Pointe Dance and Fitness,"713 Termino Ave, Long Beach",4.9,(500+)
STRENGTH TRAINING,P.volve - Los Angeles,"608 Westmount Drive, West Hollywood",4.9,(100+)
RUNNING,Studio Metamorphosis,"2104 Colorado Blvd, Los Angeles",4.8,(100+)
PILATES,Club Pilates,"18741 Ventura Blvd, Tarzana",4.8,(100+)
BARRE,Barre Hour,"127 East Olive Avenue, Monrovia",4.9,(100+)
STRENGTH TRAINING,CrossFit South Bay,"725 5th St, Hermosa Beach",4.9,(500+)
"MASSAGE, ACUPUNCTURE",City Acupuncture of Silver Lake,"2945 Rowena Avenue, Los Angeles",4.8,(500+)
YOGA,LYFE Yoga Center,"1310 Pacific Coast Hwy, Hermosa Beach",4.8,(500+)
STRENGTH TRAINING,CrossFit Hollywood,"310 S La Brea Ave, Unit C, Los Angeles",4.9,(500+)
STRENGTH TRAINING,AR Fitness Factory,"6319 Colfax Avenue, Los Angeles",5.0,(100+)
STRENGTH TRAINING,Core Motion Shadow Hills,"9683 Sunland Blvd, Los Angeles",4.9,(100+)
PILATES,The Pilates Bodyshop,"2732 Griffith Park Blvd, Los Angeles",4.8,(500+)
"MEDITATION, YOGA",The Wellness of OZ,"2300 W Victory Blvd, Burbank",4.8,(100+)
STRENGTH TRAINING,Boot Camp LA,"5801 Wilshire Blvd, Los Angeles",4.9,(500+)
STRENGTH TRAINING,Royal Personal Training,"822 S. Robertson Blvd. Suite 101, Los Angeles",4.8,(100+)
STRENGTH TRAINING,The Nomad Gym,"4127 Cahuenga Boulevard, Los Angeles",4.9,(100+)
STRENGTH TRAINING,Amp Fitness Personal Training,"2101 Artesia Blvd, Redondo Beach",4.7,(500+)
SPORTS,Tennis Pro Zone,"4141 Whitsett Ave, Studio City",4.9,(100+)
GYM TIME,LA Fitness,"12545 Imperial Highway, Norwalk",4.9,(100+)
PILATES,Pilates by Azalea,"4727 Artesia Blvd, # 103, Lawndale",4.8,(500+)
DANCE,Anaheim Ballet,"280 E Lincoln Ave, Anaheim",4.9,(100+)
"YOGA, GYM TIME",Thrill Athletics,"200 N Sepulveda Blvd, El Segundo",4.7,(500+)
STRENGTH TRAINING,The Strength Movement,"5241 Lincoln Ave B4/5, Cypress",4.9,(100+)
BOXING,Power Kickboxing,"24040 Vista Montana, Torrance",4.9,(100+)
DANCE,JJ Dancer,"8558 W 3rd St, Los Angeles",4.9,(1000+)
STRENGTH TRAINING,ARC Fitness,"539 N GLENOAKS BLVD SUITE 105, Burbank",4.9,(100+)
STRENGTH TRAINING,VERT Fitness,"3011 Wilshire Blvd, Santa Monica",4.8,(1000+)
DANCE,Tap-A-Holic,"10816 Burbank Blvd, Evolution Studios, 10816 Burbank Blvd North Hollywood., Los Angeles",4.9,(100+)
YOGA,Vibes LA,"529 E Valley Blvd, #258C, San Gabriel",4.6,(100+)
"MEDITATION, YOGA",The Wild Plum,"1031 North Maclay Avenue, San Fernando",4.7,(100+)
STRENGTH TRAINING,VITA CORS,"2176 East Colorado Boulevard, Pasadena",5.0,(100+)
PILATES,Pilates by LAF,"11932 Valley View St, Garden Grove",4.7,(100+)
YOGA,Downey Yoga,"8036 3rd St #104, Downey",4.9,(100+)
DANCE,Dance Studio No. 1,"12121 West Pico Boulevard, Suite 2c, Los Angeles",4.9,(500+)
YOGA,CorePower Yoga,"965 Foothill Boulevard Suite B, La Cañada Flintridge",4.7,(100+)
PILATES,Sports & Spine Rehabilitation Center,"12626 Riverside Dr, #301, Los Angeles",4.9,(100+)
PILATES,Sandpiper Pilates,"522 Wilshire Blvd, Suite D, Santa Monica",4.9,(1000+)
MASSAGE,Vitru,"6610 Lexington Avenue, Los Angeles",4.9,(100+)
YOGA,Fine Yoga,"3580 Santa Anita Ave, Suite C, El Monte",4.8,(100+)
BEAUTY,Pause Float Studio,"13353 west washington boulevard, los angeles",4.8,(100+)
"STRENGTH TRAINING, BOXING",Fit By PIK,"5142 Laurel Canyon Blvd, Valley Village",4.9,(100+)
"MEDITATION, YOGA",Mockingbird Yoga,"4777 Eagle Rock Blvd, Los Angeles",4.7,(500+)
STRENGTH TRAINING,LSL Fitness,"3306 Industry Dr, Signal Hill",4.9,(100+)
STRENGTH TRAINING,Freestyle Fitness,"Mission Street Yoga, 1017 Mission St, South Pasadena",4.9,(500+)
DANCE,GROOV3,"11828 Teale St, Culver City",4.9,(500+)
MASSAGE,El Leon Spa,"8217 Beverly Boulevard, Los Angeles",4.8,(100+)
MASSAGE,R & R Infrared Sauna Studio,"1211 Montana Ave, Santa Monica",4.9,(100+)
YOGA,CorePower Yoga,"3131 S Hoover St, Los Angeles",4.8,(100+)
YOGA,Zooga Yoga West Hollywood,"8302 Melrose Ave, Los Angeles",4.8,(100+)
STRENGTH TRAINING,Function and Fitness LA,"2833 Honolulu Ave, Glendale",4.9,(100+)
"YOGA, GYM TIME",Vault Athletics,"14859 Bessemer St, Los Angeles",4.9,(100+)
BOXING,Alliance,"9000 Washington Blvd, Culver City",4.8,(500+)
STRENGTH TRAINING,Mind Muscle Fitness,"650 N La Peer Dr, West Hollywood",4.9,(1000+)
DANCE,Beastin Beauties Fit Studio,"10113 Valley Blvd, El Monte",4.7,(100+)
STRENGTH TRAINING,The Chad Allen Method,"8440 Santa Monica Blvd, West Hollywood",4.9,(1000+)
YOGA,CorePower Yoga,"24329 Crenshaw Blvd, Torrance",4.8,(100+)
"MARTIAL ARTS, STRENGTH TRAINING, …",Long Beach United Boxing Club,"1936 E 4th St, Long Beach",4.8,(100+)
"MARTIAL ARTS, STRENGTH TRAINING, …",Brennan Combat Sports,"1332 Hermosa Ave Hermosa Beach, CA 90254, #9, Hermosa Beach",5.0,(100+)
STRENGTH TRAINING,The Camp Transformation Center,"3303 Sunset Boulevard, Los Angeles",4.4,(100+)
STRENGTH TRAINING,Sender One Climbing,"11220 Hindry Ave, Los Angeles",4.9,(100+)
PILATES,Wild Heart Pilates,"12080 Ventura Pl, Los Angeles",4.9,(500+)
DANCE,Dance Conservatory of Pasadena,"66 Waverly Drive, Pasadena",4.8,(100+)
PILATES,Sumbody,"1831 Wilshire Blvd, Santa Monica",4.7,(1000+)
SAUNA,The Tan Spa,"2236 S Figueroa St, Los Angeles",4.5,(500+)
GYM TIME,Anytime Fitness Tarzana,"19235 Ventura Blvd, Tarzana",4.8,(100+)
"YOGA, BARRE",One Body Studios,"2424 W Whittier Blvd, La Habra",4.6,(100+)
DANCE,Sheila Kelley S Factor,"5225 Wilshire Blvd, Suite B, Los Angeles",4.8,(100+)
STRENGTH TRAINING,Boot Camp H2O,"Westside JCC, 5870 W Olympic Blvd, Los Angeles",4.9,(100+)
CYCLING,Voltage Indoor Cycling,"20517 Devonshire St, Los Angeles",4.9,(100+)
BEAUTY,Glam+Go,"101 Wilshire Blvd, Santa Monica, CA 90401, Santa Monica",4.8,(500+)
"YOGA, BOXING",Attitude Fitness,"900 Wilshire , 7th floor, Los Angeles",4.6,(100+)
BOXING,Lobos Boxing Club,"7162 Melrose Avenue, Los Angeles",4.9,(100+)
BEAUTY,Glam+Go,"11729 Barrington Ct, Los Angeles",4.6,(100+)
"YOGA, DANCE",The Aerial Classroom,"15840 Monte St, Los Angeles",4.9,(500+)
DANCE,SoHo Dance LA,"14261 Ventura Boulevard, Los Angeles",4.7,(100+)
YOGA,Sanctum,"2121 Lincoln Boulevard, Los Angeles",5.0,(81)
YOGA,FreeSpirit Yoga,"3910 Atlantic Ave , Long Beach",4.8,(100+)
PILATES,The Pilates Body,"1460 Grandview Ave, Glendale",4.9,(100+)
YOGA,Victory Performance And Physical Therapy,"11461 WEST WASHINGTON BOULEVARD, Los Angeles",4.9,(100+)
"YOGA, STRENGTH TRAINING",The Los Al Gym,"10682 Los Alamitos Blvd, Los Alamitos",4.9,(100+)
YOGA,Yoga Remedy's Essential Wellness,"23428 Normandie Ave, West Carson",4.8,(100+)
"CYCLING, DANCE",Made in LA,"1710 N McCadden Pl, Los Angeles",4.7,(500+)
MASSAGE,The Mist Spa,"11935 Santa Monica Blvd, Los Angeles",4.5,(100+)
"STRENGTH TRAINING, BOXING",Prestige Fitness,"1515 W Whittier Blvd, La Habra",4.9,(94)
"CRYOTHERAPY, SAUNA",Beach Cities Cryo,"3631 Pacific Coast HWY, Torrance",4.8,(100+)
YOGA,Bikram Yoga Fullerton,"1531 S Harbor Blvd, Fullerton",4.7,(500+)
DANCE,305 Fitness,"The Bod, 9306 Civic Center Drive, Beverly Hills",4.8,(100+)
"MASSAGE, FACIAL, …",Powder Beauty Co.,"452 South La Brea Avenue, Los Angeles",4.8,(100+)
STRENGTH TRAINING,Valley CrossFit,"6930 Hayvenhurst Ave., Van Nuys",4.9,(100+)
STRENGTH TRAINING,Open Gym l Home of CrossFit Órale,"106A West Burbank Boulevard, Burbank",5.0,(100+)
"MEDITATION, YOGA",Go Inward,"5280 E 2nd St., Long Beach",4.9,(85)
BEAUTY,The Spa On Rodeo,"421 North Rodeo Drive Garden Level , Beverly Hills",4.6,(100+)
STRENGTH TRAINING,Nela Athletics,"4662 N Eagle Rock Blvd, Los Angeles",4.9,(100+)
STRENGTH TRAINING,B Fearless Fitness,"4 Hurricane St, Marina del Rey",4.9,(100+)
YOGA,Liberation Yoga,"1288 S. La Brea Ave, Los Angeles",4.7,(100+)
SAUNA,Stretch Pro,"408 West 11th Street, Los Angeles",4.8,(100+)
STRENGTH TRAINING,Venatõr Athletics,"921 Van Ness Ave, Torrance",4.8,(100+)
GYM TIME,PRO GYM LA,"11943 Montana Ave, Ste 100, Los Angeles",4.7,(83)
STRENGTH TRAINING,CrossFit Reality,"2445 N Palm Dr #105, Signal Hill",5.0,(76)
DANCE,BeSpun,"3009 Lincoln Boulevard 3009 Lincoln BL, Santa Monica",4.8,(93)
YOGA,GGIW Yoga,"24610 Narbonne Ave, Lomita",4.9,(100+)
DANCE,3rd Street Dance,"8558 W 3rd St, Los Angeles",4.8,(100+)
STRENGTH TRAINING,BootyPopFitness,"10852 Burbank Blvd, Los Angeles",4.9,(100+)
BOXING,Villatoro Bushido Martial Arts,"214 N Citrus Ave, Covina",5.0,(100+)
STRENGTH TRAINING,Trojan CrossFit,"431 S Hewitt St, Los Angeles",4.8,(500+)
"YOGA, CYCLING",CardioBody Fitness,"5207 Tilden Ave, Los Angeles",4.7,(100+)
STRENGTH TRAINING,RPM Fitness Studio,"4444 Lankershim Blvd, Suite 210, Los Angeles",4.5,(500+)
STRENGTH TRAINING,Sirens and Titans Fitness,"2242 South Sepulveda Blvd, Los Angeles",4.9,(500+)
STRENGTH TRAINING,Reebok CrossFit LAB,"8466 Melrose Ave, West Hollywood",4.9,(500+)
STRENGTH TRAINING,Interval by Roy Abergel,"18455 Burbank Blvd, #100, Tarzana",4.8,(100+)
"PILATES, STRENGTH TRAINING",X-tend Pilates,"20521 Devonshire St, Los Angeles",4.6,(100+)
MASSAGE,Spa de LA,"820 South La Brea Ave, Los Angeles",4.9,(100+)
"YOGA, PILATES, …",Allomi,"1612 South Catalina Avenue, Redondo Beach",5.0,(51)
DANCE,Red Releve,"IDA Hollywood, 1532 North Highland Ave., Los Angeles",4.9,(64)
BEAUTY,Glam+Go,"6417 Selma Avenue, Hollywood",4.8,(100+)
STRENGTH TRAINING,Erin's Fitness Club,"150 Cypress Ave, Suite E, Burbank",4.9,(100+)
STRENGTH TRAINING,CrossFit Firestone,"250 N Orange Ave, Brea",4.7,(100+)
DANCE,Santa Monica Hip Hop Dance,"709 Lincoln Blvd, Los Angeles",4.7,(100+)
CYCLING,Aqua Cycling Corp,"14708 Hawthorne Boulevard, Lawndale",4.7,(100+)
DANCE,Hama's Dance Center,"12117 Moorpark St, Studio City",5.0,(70)
YOGA,Bikram SouthPas,"526 Mission Street, South Pasadena",4.7,(100+)
